survey_date,survey_start,deviceid,end_survey,instance_name,audit,enumerator_id,upazilla_name,union_name,intro_text,informed_consent,respondent_age,gps_reading,_gps_reading_latitude,_gps_reading_longitude,_uuid,_index
22/08/2019,2019-08-22T10:53:11.593+06:00,8.63956E+14,2019-08-22T11:38:04.636+06:00,006b0bc9-7fdb-4e5b-af07-8a3d29a8a9a8,,91,ukhiya,ranta_palong,,yes,40,21.281019999999998 92.14026166666666 -24.1 2.7,21.28102,92.14026167,uuid_96,96
22/08/2019,2019-08-22T11:12:14.230+06:00,8.63956E+14,2019-08-22T11:49:59.816+06:00,d692ee53-19a0-4ace-a51b-3b91e158bb25,,31,ukhiya,ranta_palong,,yes,25,21.28713833333334 92.15309166666665 5.9 4.1,21.28713833,92.15309167,uuid_97,97
24/08/2019,2019-08-24T13:59:50.577+06:00,8.63956E+14,2019-08-24T14:43:07.957+06:00,0cdf7a6e-b3c0-4d5e-bac5-e051f8f256d0,,83,teknaf,sabrang,,yes,33,20.82099 92.29026666666665 5.1 5.0,20.82099,92.29026667,uuid_98,98
18/08/2019,2019-08-18T11:25:02.410+06:00,8.60323E+14,2019-08-18T12:12:16.824+06:00,4d4bf03e-bbde-4739-aa71-f9d38ef719d6,,85,teknaf,whykong,,yes,42,21.108951666666666 92.20058166666668 44.4 4.4,21.10895167,92.20058167,uuid_99,99
27/08/2019,2019-08-27T10:40:08.148+06:00,8.63956E+14,2019-08-27T11:20:46.887+06:00,b2d68deb-39b1-44e9-9d62-ce36154c107f,,18,ukhiya,jalia_palong,,yes,50,21.09794833333334 92.12509999999999 13.1 4.7,21.09794833,92.1251,uuid_100,100
18/08/2019,2019-08-18T10:29:23.344+06:00,8.63956E+14,2019-08-18T11:22:42.739+06:00,f931087f-f753-40e3-9c5c-cd8601da8c39,,13,teknaf,whykong,,yes,30,21.10909 92.194855 4.1 5.0,21.10909,92.194855,uuid_101,101
01/09/2019,2019-09-01T11:35:08.747+12:00,8.63956E+14,2019-09-01T12:20:16.466+12:00,eec715bf-dcf7-4195-bc6a-a6982fb6e490,,93,teknaf,sabrang,,yes,24,20.80928833333333 92.31929166666666 22.2 5.0,20.80928833,92.31929167,uuid_102,102
08/08/2019,2019-08-08T12:00:53.251+06:00,8.63956E+14,2019-08-08T13:04:36.554+06:00,7a2862ee-8924-4698-8faf-6e71ebec3245,,85,teknaf,teknaf,,yes,20,20.864736666666666 92.27632333333334 19.1 2.3,20.86473667,92.27632333,uuid_103,103
22/08/2019,2019-08-22T13:19:43.513+06:00,8.63819E+14,2019-08-22T14:10:41.841+06:00,e930611e-8547-4e66-b433-ef7f41657b91,,3025,ukhiya,ranta_palong,,yes,55,21.272246666666668 92.16470499999998 20.5 2.3,21.27224667,92.164705,uuid_104,104
07/08/2019,2019-08-07T10:41:04.137+06:00,3.53883E+14,2019-08-07T14:04:48.956+06:00,e5bc25fc-3f7d-4c73-af53-52fe3fbdce47,,1051,teknaf,baharchara,,yes,25,20.919421016079976 92.22512156954741 -50.38931764582819 4.0,20.91942102,92.22512157,uuid_105,105
17/08/2019,2019-08-17T13:16:49.684+06:00,8.60323E+14,2019-08-17T13:59:21.785+06:00,6062b018-c196-44c8-9843-95c400e8f983,,83,teknaf,nhilla,,yes,35,21.048180000000002 92.23079166666666 42.5 4.4,21.04818,92.23079167,uuid_106,106
21/08/2019,2019-08-21T12:10:40.535+06:00,3.53883E+14,2019-08-21T13:21:03.595+06:00,21495711-5395-4764-9d80-93894a97b475,,85,ukhiya,raja_palong,,yes,19,21.25845329704769 92.18694386871688 -26.442090060337378 4.0,21.2584533,92.18694387,uuid_107,107
07/08/2019,2019-08-07T10:17:33.585+06:00,8.63956E+14,2019-08-07T11:01:12.725+06:00,571fd757-0b2c-4e1e-88f4-be765aac7150,,37,teknaf,baharchara,,yes,25,21.068590000000004 92.15562166666665 48.9 3.8,21.06859,92.15562167,uuid_108,108
21/08/2019,2019-08-21T11:08:27.527+06:00,8.63819E+14,2019-08-21T11:56:26.447+06:00,3b900d86-bd61-4168-980d-0c0ea56099dc,,28,ukhiya,raja_palong,,yes,50,21.246899999999997 92.13211666666666 -5.2 3.5,21.2469,92.13211667,uuid_109,109
22/08/2019,2019-08-22T10:26:06.028+06:00,8.63956E+14,2019-08-22T11:05:47.527+06:00,05f120b5-15dd-4c98-b36b-23b85a1662b2,,31,ukhiya,ranta_palong,,yes,55,21.28697833333333 92.15370833333333 6.3 4.6,21.28697833,92.15370833,uuid_110,110
07/08/2019,2019-08-07T12:02:12.152+06:00,3.52083E+14,2019-08-07T12:51:13.397+06:00,6f5c86d5-bc48-4c34-8092-741830c34a34,,2028,teknaf,baharchara,,yes,30,20.924134518056597 92.22541209306323 -47.775373302487985 4.0,20.92413452,92.22541209,uuid_111,111
27/08/2019,2019-08-27T11:07:44.153+06:00,8.63956E+14,2019-08-27T11:45:24.050+06:00,d36a37af-32fe-40bd-8002-a2596eed030d,,78,ukhiya,jalia_palong,,yes,27,21.264555000000005 92.05757999999999 27.9 4.5,21.264555,92.05758,uuid_112,112
09/09/2019,2019-09-09T12:15:24.089+06:00,3.52083E+14,2019-09-09T12:59:17.364+06:00,416843e2-1fe9-4137-9642-0569ebea94e1,,115,teknaf,teknaf_pourasabha,,yes,32,20.8577315100965 92.29776638554318 -44.66586366948849 4.0,20.85773151,92.29776639,uuid_113,113
08/08/2019,2019-08-08T13:11:48.500+06:00,3.53883E+14,2019-08-08T13:57:20.536+06:00,d9fb20aa-d090-4525-8cd0-51668675b304,,25,teknaf,teknaf,,yes,35,20.94730900474536 92.25505735509495 -19.888627722838255 4.0,20.947309,92.25505736,uuid_114,114
09/09/2019,2019-09-09T10:21:55.381+06:00,3.52083E+14,2019-09-09T11:06:14.715+06:00,2fe97bdb-d5b4-47cd-9ada-647f6a213316,,25,teknaf,teknaf_pourasabha,,yes,33,20.855525083643922 92.30096396070994 -36.289223227156825 4.0,20.85552508,92.30096396,uuid_115,115
28/08/2019,2019-08-28T11:30:45.835+06:00,8.63956E+14,2019-08-28T12:29:43.357+06:00,24b2d595-aea9-49ac-9da4-1a32b1457499,,151,ukhiya,jalia_palong,,yes,26,21.273098333333337 92.09054666666667 48.0 4.7,21.27309833,92.09054667,uuid_116,116
17/08/2019,2019-08-17T12:43:44.343+06:00,8.65313E+14,2019-08-17T13:20:28.035+06:00,e245edc5-f0b6-42dd-bb25-fa4e45a9211f,,75,teknaf,nhilla,,yes,33,21.03254 92.24520499999998 -34.6 4.9,21.03254,92.245205,uuid_117,117
26/08/2019,2019-08-26T10:25:33.893+06:00,8.63956E+14,2019-08-26T11:07:09.166+06:00,a29a776f-f721-4050-91dd-4e770d4f389b,,120,ukhiya,haldia_palong,,yes,30,21.297655000000002 92.12710833333334 18.4 4.9,21.297655,92.12710833,uuid_118,118
18/08/2019,2019-08-18T12:37:40.137+06:00,3.53883E+14,2019-08-18T13:26:02.164+06:00,7e597797-d6e3-4e79-932d-213e75029e2e,,3033,teknaf,nhilla,,yes,25,21.013516109626757 92.25241329341466 -41.25600720760065 4.0,21.01351611,92.25241329,uuid_119,119
08/08/2019,2019-08-08T11:34:43.538+06:00,3.55316E+14,2019-08-08T12:13:10.910+06:00,2d68ed81-e00a-4be2-8932-8af4ad41cd7c,,3031,teknaf,teknaf_pourasabha,,yes,50,20.87805966730339 92.29548617837827 -33.06648536371635 4.0,20.87805967,92.29548618,uuid_120,120
08/08/2019,2019-08-08T11:11:46.779+06:00,3.52083E+14,2019-08-08T12:00:52.804+06:00,3fbda432-4d73-4795-a02f-050971c82120,,3027,teknaf,teknaf,,yes,60,20.853103861468746 92.30210501368711 -18.65561420798298 4.0,20.85310386,92.30210501,uuid_121,121
08/08/2019,2019-08-08T10:31:05.675+06:00,8.63956E+14,2019-08-08T11:20:29.597+06:00,030ed2d2-3db6-4c1a-8cb4-700636017e44,,12,teknaf,teknaf,,yes,30,20.859005000000003 92.27891333333334 8.3 2.5,20.859005,92.27891333,uuid_122,122
07/08/2019,2019-08-07T11:55:07.588+06:00,8.63956E+14,2019-08-07T12:38:11.967+06:00,be6323f7-c76c-4b53-a64f-5fcc2fafac1c,,37,teknaf,baharchara,,yes,38,21.071041666666662 92.15060999999999 78.2 4.9,21.07104167,92.15061,uuid_123,123
18/08/2019,2019-08-18T11:40:02.825+06:00,8.63956E+14,2019-08-18T12:25:08.356+06:00,4b293acb-45f7-43d0-91c3-d4300c31212f,,80,teknaf,whykong,,yes,23,21.086553333333335 92.19485000000002 18.6 4.1,21.08655333,92.19485,uuid_124,124
26/08/2019,2019-08-26T10:14:15.101+06:00,8.63956E+14,2019-08-26T11:04:14.018+06:00,2adba1a5-1daa-4232-b6e4-a120096b6549,,151,ukhiya,haldia_palong,,yes,30,21.314186666666668 92.10695 105.8 4.9,21.31418667,92.10695,uuid_125,125
09/09/2019,2019-09-09T10:16:05.182+06:00,8.63956E+14,2019-09-09T10:53:50.058+06:00,e36c8c7d-ccd2-487a-b270-6647f0d4158c,,12,teknaf,teknaf_pourasabha,,yes,35,20.866571666666665 92.28427500000001 36.0 4.9,20.86657167,92.284275,uuid_126,126
09/09/2019,2019-09-09T12:14:10.689+06:00,8.63956E+14,2019-09-09T13:14:05.317+06:00,56063bac-9e81-40e6-ad33-cf89b9130139,,54,teknaf,teknaf_pourasabha,,yes,60,20.859691666666663 92.29035999999999 11.9 2.3,20.85969167,92.29036,uuid_127,127
08/09/2019,2019-09-08T11:56:22.390+06:00,8.63956E+14,2019-09-08T12:44:56.228+06:00,c06d9138-653a-4a81-8148-55249aed080f,,54,teknaf,teknaf_pourasabha,,yes,25,20.866015 92.29939 0.4 5.0,20.866015,92.29939,uuid_128,128
18/08/2019,2019-08-18T14:42:16.331+06:00,8.65313E+14,2019-08-18T15:21:09.914+06:00,a66f0937-1a55-40f5-92a5-b26511b9d5f7,,89,teknaf,whykong,,yes,38,21.133801666666667 92.18107 22.6 3.4,21.13380167,92.18107,uuid_129,129
22/08/2019,2019-08-22T11:02:48.040+06:00,8.63956E+14,2019-08-22T11:55:02.397+06:00,1018aa4c-36d1-42cd-86b5-97bfbfe884e3,,62,ukhiya,ranta_palong,,yes,22,21.295596666666665 92.15450833333334 7.3 4.8,21.29559667,92.15450833,uuid_130,130
07/08/2019,2019-08-07T09:55:29.640+06:00,8.63956E+14,2019-08-07T10:40:23.637+06:00,5ac7d04a-46f0-44b1-bc5f-b9c5a3705e1e,,3015,teknaf,baharchara,,yes,72,21.022749999999995 92.181705 8.6 4.1,21.02275,92.181705,uuid_131,131
01/09/2019,2019-09-01T10:46:18.003+06:00,8.63956E+14,2019-09-01T11:31:57.430+06:00,0370cfaa-b34e-4a20-a0d0-9fd29a765608,,54,teknaf,sabrang,,yes,40,20.823978333333336 92.29394333333333 16.9 3.4,20.82397833,92.29394333,uuid_132,132
07/08/2019,2019-08-07T11:36:18.729+06:00,3.53883E+14,2019-08-07T12:22:59.009+06:00,c926cbfc-48d1-43a1-978d-f7d1561f6913,,54,teknaf,baharchara,,yes,26,21.00817681856024 92.19031345509154 -53.50448049826749 4.0,21.00817682,92.19031346,uuid_133,133
20/08/2019,2019-08-20T10:27:03.815+06:00,8.63956E+14,2019-08-20T11:13:20.616+06:00,8309ac26-3224-4785-9887-332ad2e241fe,,62,ukhiya,raja_palong,,yes,32,21.247333333333337 92.13656 -18.4 4.9,21.24733333,92.13656,uuid_134,134
20/08/2019,2019-08-20T10:32:48.819+06:00,8.63956E+14,2019-08-20T11:15:09.093+06:00,831b77cc-155c-49c2-a39c-f74ead733802,,120,ukhiya,raja_palong,,yes,25,21.248888333333337 92.14105833333333 4.4 4.8,21.24888833,92.14105833,uuid_135,135
20/08/2019,2019-08-20T13:26:30.398+06:00,8.63128E+14,2019-08-20T14:17:07.007+06:00,361f342a-c444-41d8-8571-45bad1705ec9,,2029,ukhiya,raja_palong,,yes,50,21.261321666666664 92.175325 29.5 3.8,21.26132167,92.175325,uuid_136,136
27/08/2019,2019-08-27T09:11:11.072+06:00,8.63956E+14,2019-08-27T09:50:11.704+06:00,bbd5a6c1-dfa5-4086-9aa0-5d9c0dab0fd9,,28,ukhiya,jalia_palong,,yes,30,21.10706 92.11344 12.3 4.8,21.10706,92.11344,uuid_137,137
20/08/2019,2019-08-20T12:35:47.045+06:00,3.53883E+14,2019-08-20T13:42:06.669+06:00,db529956-1139-4749-bf25-15d5fd4b0f37,,3027,ukhiya,raja_palong,,yes,28,21.249549300749003 92.16163690972363 -22.802717044316953 4.0,21.2495493,92.16163691,uuid_138,138
26/08/2019,2019-08-26T11:23:16.953+06:00,8.63956E+14,2019-08-26T12:08:41.458+06:00,303e94e0-e2db-4617-b3fa-2e6838f6bc03,,120,ukhiya,haldia_palong,,yes,40,21.29617 92.12349666666665 20.7 4.8,21.29617,92.12349667,uuid_139,139
26/08/2019,2019-08-26T10:05:31.192+06:00,8.63956E+14,2019-08-26T13:50:56.631+06:00,ac8017f8-f106-411b-87ab-80b4c535bc4c,,28,ukhiya,haldia_palong,,yes,40,21.313689999999998 92.10440833333332 44.4 4.7,21.31369,92.10440833,uuid_140,140
17/08/2019,2019-08-17T12:32:04.915+06:00,8.63819E+14,2019-08-17T13:15:58.469+06:00,6a81fb6f-dac5-4c67-8f83-e77d791321de,,80,teknaf,nhilla,,yes,26,21.08424 92.21503499999999 8.0 4.0,21.08424,92.215035,uuid_141,141
28/08/2019,2019-08-28T10:52:42.928+06:00,8.63956E+14,2019-08-28T11:38:01.239+06:00,c870c6bf-e4fb-45bf-87aa-52aa35368424,,80,ukhiya,jalia_palong,,yes,40,21.290736666666664 92.07909 34.3 4.9,21.29073667,92.07909,uuid_142,142
19/08/2019,2019-08-19T11:58:21.822+06:00,8.63956E+14,2019-08-19T12:41:32.838+06:00,0e6acd35-aa91-4325-ac52-acef7b311366,,25,ukhiya,palong_khali,,yes,29,21.15014833333333 92.16010499999999 41.0 4.9,21.15014833,92.160105,uuid_143,143
22/08/2019,2019-08-22T11:08:25.430+06:00,8.60323E+14,2019-08-22T11:51:07.520+06:00,bfba8a0a-d586-47d5-b2d6-196398e4d0ba,,3047,ukhiya,ranta_palong,,yes,27,21.278546666666664 92.14388166666667 14.2 4.6,21.27854667,92.14388167,uuid_144,144
27/08/2019,2019-08-27T09:16:36.368+06:00,8.65313E+14,2019-08-27T10:08:14.665+06:00,3d0d57b8-8eff-4ac9-8ea7-e0c4e0cd61ed,,89,ukhiya,jalia_palong,,yes,60,21.12636166666667 92.09582999999999 7.3 4.8,21.12636167,92.09583,uuid_145,145
18/08/2019,2019-08-18T14:48:55.344+06:00,8.63956E+14,2019-08-18T15:32:30.971+06:00,e2dc57d6-0746-4a21-a1be-7cefb920cbd8,,106,teknaf,whykong,,yes,35,21.13295666666667 92.17850666666666 41.9 5.0,21.13295667,92.17850667,uuid_146,146
07/08/2019,2019-08-07T14:37:23.404+06:00,8.65313E+14,2019-08-07T15:20:13.391+06:00,6a2cc54a-ff3f-486a-adc3-1164e89ceeb9,,62,teknaf,teknaf,,yes,20,20.991886666666666 92.19656833333332 15.2 4.3,20.99188667,92.19656833,uuid_147,147
22/08/2019,2019-08-22T12:59:58.888+06:00,3.55316E+14,2019-08-22T13:36:17.823+06:00,157bd2f4-9034-4d2f-a4fb-84cf8dae957a,,83,ukhiya,ranta_palong,,yes,19,21.273801903040802 92.14478740186792 -38.595216907317415 4.0,21.2738019,92.1447874,uuid_148,148
26/08/2019,2019-08-26T09:26:06.371+06:00,8.63956E+14,2019-08-26T10:20:16.700+06:00,8efc9722-6155-4e3e-89d7-f6459d90ebd7,,54,ukhiya,haldia_palong,,yes,82,21.316905 92.14022500000002 17.3 2.1,21.316905,92.140225,uuid_149,149
20/08/2019,2019-08-20T14:05:02.793+06:00,3.55316E+14,2019-08-20T14:46:14.449+06:00,d3d38cb0-5bea-47da-a68a-4fb54530996d,,83,ukhiya,raja_palong,,yes,48,21.231400281393938 92.14772444470822 -41.14040004208021 4.0,21.23140028,92.14772444,uuid_150,150
20/08/2019,2019-08-20T12:45:09.970+06:00,8.63956E+14,2019-08-20T13:36:19.823+06:00,defa3235-7a8e-478c-b579-add696f48905,,115,ukhiya,palong_khali,,yes,38,21.19329833333334 92.16576833333332 -16.8 2.4,21.19329833,92.16576833,uuid_151,151
17/08/2019,2019-08-17T14:58:31.482+06:00,8.63819E+14,2019-08-17T15:40:18.515+06:00,cb63d229-d3bf-452e-9ec8-2a388d66a54d,,28,teknaf,nhilla,,yes,52,21.116168333333334 92.18939166666665 63.1 5.0,21.11616833,92.18939167,uuid_152,152
09/09/2019,2019-09-09T12:58:54.102+06:00,3.52083E+14,2019-09-09T13:49:06.363+06:00,8857848c-abfb-4e1c-8375-6bea61f071d7,,25,teknaf,teknaf_pourasabha,,yes,35,20.856819227614423 92.29911700668539 -43.17886390447164 4.0,20.85681923,92.29911701,uuid_153,153
17/08/2019,2019-08-17T14:37:40.163+06:00,8.63956E+14,2019-08-17T15:20:43.058+06:00,61b0bd12-0236-46e1-ba2f-aa10886add1d,,73,teknaf,whykong,,yes,25,21.099238333333332 92.20578333333333 45.6 3.6,21.09923833,92.20578333,uuid_154,154
09/09/2019,2019-09-09T10:58:09.734+06:30,3.53883E+14,2019-09-09T11:53:30.814+06:30,5c90f28f-01a4-4ff5-b3d9-e9119fbe35ce,,18,teknaf,teknaf_pourasabha,,yes,25,20.852245820780677 92.29129486975607 -45.60848037188622 4.0,20.85224582,92.29129487,uuid_155,155
08/08/2019,2019-08-08T10:39:58.474+06:00,8.63956E+14,2019-08-08T11:37:15.058+06:00,ade43f37-6959-4f83-abf0-0c9d6321ba15,,85,teknaf,teknaf,,yes,28,20.86469833333333 92.27258166666667 25.6 3.0,20.86469833,92.27258167,uuid_156,156
07/08/2019,2019-08-07T13:20:07.802+06:00,3.52083E+14,2019-08-07T14:09:23.944+06:00,0381d68c-d041-470d-bd53-85677b04ce03,,110,teknaf,baharchara,,yes,52,20.91902409644511 92.22997143731769 -37.49251095694653 4.0,20.9190241,92.22997144,uuid_157,157
21/08/2019,2019-08-21T12:31:19.240+06:00,8.63956E+14,2019-08-21T13:17:59.165+06:00,ccc42677-de0d-4ad3-86d5-85fad0c64944,,37,ukhiya,ranta_palong,,yes,55,21.293233333333333 92.13386333333334 -32.0 4.7,21.29323333,92.13386333,uuid_158,158
01/09/2019,2019-09-01T11:02:17.767+06:00,8.65313E+14,2019-09-01T11:42:38.992+06:00,4d652d50-c7ee-46af-b0e5-2f09fed376e3,,75,teknaf,sabrang,,yes,20,20.80352833333333 92.30636666666666 2.3 4.9,20.80352833,92.30636667,uuid_159,159
08/08/2019,2019-08-08T14:55:08.633+06:00,8.63956E+14,2019-08-08T15:44:32.595+06:00,8bb156eb-60c6-4613-8bff-6529c5cc71bf,,151,teknaf,nhilla,,yes,43,21.015976666666667 92.23581666666665 17.8 4.9,21.01597667,92.23581667,uuid_160,160
08/08/2019,2019-08-08T11:38:02.149+06:00,3.52083E+14,2019-08-08T12:26:07.844+06:00,31fb12c5-5c9c-48ae-b44c-a48f57e5cefc,,1019,teknaf,teknaf,,yes,25,20.886071389917095 92.26262109761356 -36.139371075943515 4.0,20.88607139,92.2626211,uuid_161,161
21/08/2019,2019-08-21T11:14:15.009+06:00,8.63956E+14,2019-08-21T11:54:49.884+06:00,6d3aff93-9e63-41d5-bcfb-6cef496e973d,,31,ukhiya,raja_palong,,yes,60,21.242078333333332 92.13268166666667 23.6 3.3,21.24207833,92.13268167,uuid_162,162
10/09/2019,2019-09-10T12:39:05.170+06:00,3.52083E+14,2019-09-10T13:29:11.151+06:00,e3955d2f-3cfa-4f50-a9d8-75b13e948969,,42,teknaf,nhilla,,yes,25,21.015498655930624 92.22844969860373 -38.95818801185163 4.0,21.01549866,92.2284497,uuid_163,163
27/08/2019,2019-08-27T09:03:15.110+06:00,8.63956E+14,2019-08-27T09:46:40.093+06:00,6638ddb6-4017-4e69-8e13-cd3b5bcbd372,,62,ukhiya,jalia_palong,,yes,25,21.233056666666666 92.05180833333334 34.7 4.0,21.23305667,92.05180833,uuid_164,164
08/09/2019,2019-09-08T10:47:55.154+06:00,3.52083E+14,2019-09-08T11:28:12.626+06:00,520461a9-e6b4-428b-8c1f-85da26ec219d,,25,teknaf,teknaf_pourasabha,,yes,39,20.872770989989096 92.29436937791701 -41.997854880775634 4.0,20.87277099,92.29436938,uuid_165,165
08/09/2019,2019-09-08T11:41:44.131+06:00,8.63956E+14,2019-09-08T12:21:22.288+06:00,02ea42bf-4aae-4a64-a7ee-bc223d5a11c1,,80,teknaf,teknaf_pourasabha,,yes,65,20.870155 92.30332166666668 -63.7 5.0,20.870155,92.30332167,uuid_166,166
09/09/2019,2019-09-09T11:34:28.657+06:00,8.63956E+14,2019-09-09T12:20:39.839+06:00,5eabaea9-e07e-4b86-bee8-05f34f38d5c4,,83,teknaf,teknaf_pourasabha,,yes,33,20.863578333333333 92.29260500000001 9.9 3.5,20.86357833,92.292605,uuid_167,167
22/08/2019,2019-08-22T10:39:52.111+06:00,8.63956E+14,2019-08-22T11:25:14.961+06:00,8f477842-f433-4834-8aae-40882b1c21f0,,18,ukhiya,haldia_palong,,yes,28,21.28865166666667 92.08160333333332 12.7 4.2,21.28865167,92.08160333,uuid_168,168
07/08/2019,2019-08-07T10:34:41.658+06:00,8.63956E+14,2019-08-07T11:04:25.942+06:00,d9db9947-ec72-48db-853c-62866d55cc9f,,1015,teknaf,baharchara,,yes,20,21.067063333333333 92.150785 39.6 4.8,21.06706333,92.150785,uuid_169,169
08/08/2019,2019-08-08T11:07:01.410+06:00,3.53883E+14,2019-08-08T11:51:09.817+06:00,e69a84b7-6870-4f81-9d90-e53837bfd663,,25,teknaf,teknaf,,yes,24,20.847830452473904 92.30377680269814 -42.3947191752414 4.0,20.84783045,92.3037768,uuid_170,170
28/08/2019,2019-08-28T10:52:24.974+06:00,8.63956E+14,2019-08-28T11:39:21.042+06:00,ab376725-ea4f-4b28-a182-9ec838a1f186,,83,ukhiya,jalia_palong,,yes,35,21.28051833333333 92.077925 9.9 4.7,21.28051833,92.077925,uuid_171,171
22/08/2019,2019-08-22T10:13:35.948+06:00,8.63956E+14,2019-08-22T10:59:40.673+06:00,395b5e92-4e8b-4d96-927d-cf893777c986,,3070,ukhiya,ranta_palong,,yes,70,21.282498333333333 92.15657000000002 16.6 1.9,21.28249833,92.15657,uuid_172,172
26/08/2019,2019-08-26T09:48:21.513+06:00,8.63956E+14,2019-08-26T10:29:46.720+06:00,f47b1a7d-f155-4f7d-a176-94c35372c7a8,,110,ukhiya,haldia_palong,,yes,32,21.330736666666667 92.13597833333333 34.0 3.5,21.33073667,92.13597833,uuid_173,173
27/08/2019,2019-08-27T09:30:01.748+06:00,8.60323E+14,2019-08-27T10:14:28.088+06:00,6d853855-c3fc-4f8f-beda-d9746638ec46,,106,ukhiya,jalia_palong,,yes,42,21.237911666666665 92.05456000000001 29.4 4.9,21.23791167,92.05456,uuid_174,174
19/08/2019,2019-08-19T13:48:07.649+12:00,8.63956E+14,2019-08-19T14:30:12.909+12:00,cdfa4f1a-9d33-43d8-958f-c38db012fd06,,42,ukhiya,palong_khali,,yes,20,21.14921 92.16798333333332 29.8 4.8,21.14921,92.16798333,uuid_175,175
08/09/2019,2019-09-08T13:33:11.432+06:00,8.63956E+14,2019-09-08T14:13:21.250+06:00,bf90e3f8-b318-468a-8a4d-083f69debffe,,120,teknaf,teknaf,,yes,20,20.85945166666667 92.29928333333334 -14.2 5.0,20.85945167,92.29928333,uuid_176,176
17/08/2019,2019-08-17T13:20:43.703+06:00,8.63956E+14,2019-08-17T16:46:22.501+06:00,5aee095e-4575-4d18-9ea3-e972d5ce04d6,,115,teknaf,nhilla,,yes,50,21.011995000000002 92.23910499999998 30.6 4.9,21.011995,92.239105,uuid_177,177
20/08/2019,2019-08-20T11:37:37.951+06:00,8.63956E+14,2019-08-20T12:19:29.527+06:00,73ab9c66-78d5-43ab-be19-c12b4401dc5d,,3066,ukhiya,palong_khali,,yes,27,21.219845000000003 92.14790999999998 19.9 2.1,21.219845,92.14791,uuid_178,178
22/08/2019,2019-08-22T12:22:21.152+06:00,8.63128E+14,2019-08-22T13:01:32.557+06:00,24756a96-bcd1-4739-bc94-b72eda554ef1,,25,ukhiya,ranta_palong,,yes,75,21.287575 92.15555333333332 29.1 2.1,21.287575,92.15555333,uuid_179,179
07/08/2019,2019-08-07T14:18:11.768+06:00,8.63956E+14,2019-08-07T14:49:05.890+06:00,8492fad2-30aa-4ca6-b251-b9b624bb50c3,,3055,teknaf,teknaf,,yes,58,20.966544999999996 92.20875 24.5 2.8,20.966545,92.20875,uuid_180,180
19/08/2019,2019-08-19T14:18:22.045+06:00,8.63956E+14,2019-08-19T15:01:52.553+06:00,45baea48-990f-4950-9a6e-f608a282b7c8,,37,teknaf,whykong,,yes,35,21.14831333333333 92.14033833333333 22.7 4.6,21.14831333,92.14033833,uuid_181,181
08/08/2019,2019-08-08T11:36:10.834+06:00,8.63956E+14,2019-08-08T12:03:27.815+06:00,2fad7c59-08a9-4c97-843e-1df2b49759b7,,3055,teknaf,teknaf,,yes,43,20.898064999999995 92.24783666666666 31.8 3.7,20.898065,92.24783667,uuid_182,182
17/08/2019,2019-08-17T14:05:13.847+06:00,3.52083E+14,2019-08-17T14:48:11.509+06:00,bf3b9128-f31d-4733-82ed-3e9f28a3d94c,,1022,teknaf,nhilla,,yes,27,21.010160636612596 92.25460002906168 -51.35232641333697 4.0,21.01016064,92.25460003,uuid_183,183
17/08/2019,2019-08-17T10:40:55.617+06:00,8.63819E+14,2019-08-17T11:21:50.185+06:00,25d106e9-b8ed-4bc1-8aac-61840010b2ad,,3025,teknaf,nhilla,,yes,30,21.077564999999996 92.21920666666668 12.4 2.5,21.077565,92.21920667,uuid_184,184
18/08/2019,2019-08-18T10:32:06.583+06:00,8.63956E+14,2019-08-18T11:19:19.489+06:00,1dd86823-505b-46dd-abbb-d52113bfc0f8,,106,teknaf,whykong,,yes,60,21.11321666666667 92.12012166666666 26.9 3.1,21.11321667,92.12012167,uuid_185,185
20/08/2019,2019-08-20T10:36:14.863+06:00,8.63956E+14,2019-08-20T11:33:37.050+06:00,2e265fad-2152-4525-bad4-962c903186ae,,89,ukhiya,raja_palong,,yes,35,21.236505000000005 92.15944833333333 12.2 4.9,21.236505,92.15944833,uuid_186,186
18/08/2019,2019-08-18T14:49:11.690+06:00,8.65313E+14,2019-08-18T15:28:09.367+06:00,931999f5-c791-4519-9bd3-a98abe5fcbef,,75,teknaf,whykong,,yes,35,21.13163666666667 92.17797999999999 60.4 2.3,21.13163667,92.17798,uuid_187,187
19/08/2019,2019-08-19T11:18:02.085+06:00,8.60323E+14,2019-08-19T11:54:27.498+06:00,1e25e3bd-cf52-4024-ae5d-b2f86eb9f293,,83,ukhiya,palong_khali,,yes,28,21.167945 92.15842333333333 10.6 2.6,21.167945,92.15842333,uuid_188,188
08/08/2019,2019-08-08T12:49:21.140+06:00,8.65313E+14,2019-08-08T13:38:29.988+06:00,d900b484-1d5f-44d1-8f29-49b6cb5b901e,,2048,teknaf,teknaf,,yes,60,20.894524999999998 92.25221833333332 -40.3 4.8,20.894525,92.25221833,uuid_189,189
23/08/2019,2019-08-23T10:58:17.353+06:00,3.53883E+14,2019-08-23T11:47:59.606+06:00,80b428ec-08af-4b18-b413-dbde4f800929,,1022,ukhiya,ranta_palong,,yes,20,21.274639342248506 92.14157368625933 -29.430096369259257 4.0,21.27463934,92.14157369,uuid_190,190
